번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
956,054930,유신,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","3,000,000","15,000,000,000","5,000",원(KRW),(02)6202-0114,서울특별시 강남구 역삼로4길 8 ,1460
957,069330,유아이디,032602,전자부품 제조업,"11,887,792","5,943,896,000","500",원(KRW),(041)862-7576,충청북도 청주시 흥덕구 대신로146번길 174 (송정동),1460
958,049520,유아이엘,032602,전자부품 제조업,"21,784,936","11,142,469,000","500",원(KRW),031-948-1234,경기도 파주시 광탄면 보광로 869-26 ,1460
959,287410,유안타제3호스팩,116601,금융 지원 서비스업,"4,235,000","423,500,000","100",원(KRW),02-3770-3518,서울특별시 중구 을지로 76 ,1460
960,313750,유안타제4호스팩,116601,금융 지원 서비스업,"4,650,000","465,000,000","100",원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권 ,1460
961,336060,유안타제5호스팩,116601,금융 지원 서비스업,"5,930,000","593,000,000","100",원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권 ,1460
962,340360,유안타제6호스팩,116601,금융 지원 서비스업,"6,845,000","684,500,000","100",원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권 ,1460
963,056090,유앤아이,032701,의료용 기기 제조업,"7,764,894","3,882,447,000","500",원(KRW),031-860-6800,경기도 의정부시 산단로76번길 20 &nbsp,1460
964,263770,유에스티,032401,1차 철강 제조업,"23,700,172","2,370,017,200","100",원(KRW),02-6121-6778,경상북도 포항시 남구 철강로 290 (주)유에스티,1460
965,023410,유진기업,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","77,310,863","38,655,431,500","500",원(KRW),02-3704-3300,경기도 부천시 오정구  석천로 457 ,1460
966,056080,유진로봇,032902,특수 목적용 기계 제조업,"37,512,152","18,756,076,000","500",원(KRW),032-550-2304,인천광역시 연수구 하모니로187번길 33 송도동,1460
967,321260,유진스팩4호,116601,금융 지원 서비스업,"3,490,000","349,000,000","100",원(KRW),02-368-6296,서울특별시 영등포구 국제금융로 24 ,1460
968,331380,유진스팩5호,116601,금융 지원 서비스업,"4,010,000","401,000,000","100",원(KRW),02-368-6296,서울특별시 영등포구 국제금융로 24 .,1460
969,084370,유진테크,032902,특수 목적용 기계 제조업,"22,916,042","11,458,021,000","500",원(KRW),(031)323-5700,경기도 용인시 처인구  양지면 추계로 42 유진테크 ,1460
970,178780,유테크,032602,전자부품 제조업,"34,593,841","17,296,920,500","500",원(KRW),031-444-0202,경기도 안양시 동안구 흥안대로 51 501호(호계동),1460
971,179900,유티아이,032602,전자부품 제조업,"16,206,895","8,103,447,500","500",원(KRW),041-333-4352,충청남도 예산군 응봉면 응봉로 50-16 &nbsp,1460
972,263050,유틸렉스,032101,기초 의약물질 및 생물학적 제제 제조업,"15,008,937","7,504,468,500","500",원(KRW),02-3402-7314,"서울특별시 금천구 가산디지털1로 25 1401호(가산동, 대륭테크노타운 17차) ",1460
973,191410,육일씨엔에쓰,032602,전자부품 제조업,"9,363,022","4,681,511,000","500",원(KRW),02-2659-1116,서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 7층 ,1460
974,072770,율호,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","36,676,928","18,338,464,000","500",원(KRW),02-2082-2800,서울특별시 서초구 방배로 205 대명빌딩신관 4층,1460
975,039020,이건홀딩스,031601,제재 및 목재 가공업,"22,584,709","22,584,709,000","1,000",원(KRW),032-760-0552,인천 남구 도화동 967-3 ,1460
976,060230,이그잭스,032602,전자부품 제조업,"77,164,576","38,582,288,000","500",원(KRW),02-6959-2176,충청남도 천안시 서북구 2공단7길 50 (차암동),1460
977,067920,이글루시큐리티,106309,기타 정보 서비스업,"10,996,119","5,498,059,500","500",원(KRW),02 3452 8814,서울특별시 송파구 정의로8길 7 한스빌딩 ,1460
978,044960,이글벳,074607,기타 전문 도매업,"12,641,883","6,320,941,500","500",원(KRW),041 -331 -4100,충청남도 예산군 신암면 추사로 235-34 ,1460
979,302430,이노메트리,032902,특수 목적용 기계 제조업,"9,650,216","4,825,108,000","500",원(KRW),031-275-5174,경기도 화성시 정남면 정남산단1길 40 -,1460
980,073490,이노와이어리스,032604,통신 및 방송 장비 제조업,"6,737,544","3,368,772,000","500",원(KRW),031-788-4600,경기도 성남시 분당구 서현로 190- ,1460
981,086250,이노와이즈,032902,특수 목적용 기계 제조업,"30,810,174","15,405,087,000","500",원(KRW),053-663-5400,대구광역시 달성군 유가면 테크노중앙대로 1 -,1460
982,215790,이노인스트루먼트,032604,통신 및 방송 장비 제조업,"40,283,149","20,141,574,500","500",원(KRW),02-750-5644,인천광역시 연수구 송도미래로 30 송도스마트밸리 E-2206,1460
983,246960,이노테라피,032103,의료용품 및 기타 의약 관련제품 제조업,"5,044,184","2,522,092,000","500",원(KRW),02-6959-1338,서울특별시 영등포구 선유로13길 25 에이스하이테크시티 2차 1209호 ,1460
984,088390,이녹스,033109,그외 기타 운송장비 제조업,"9,350,844","4,675,422,000","500",원(KRW),031-727-9191,충청남도 아산시 둔포면 아산밸리로 171 ,1460
985,272290,이녹스첨단소재,032602,전자부품 제조업,"9,502,493","4,751,246,500","500",원(KRW),031-727-9102,충청남도 아산시 둔포면 아산밸리로 171 ,1460
986,053350,이니텍,105802,소프트웨어 개발 및 공급업,"19,790,916","9,895,458,000","500",원(KRW),(02)6445-7000,"서울특별시 구로구 디지털로26길 61 (구로동, 에이스하이앤드2차11층)",1460
987,258610,이더블유케이,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","14,474,525","7,237,262,500","500",원(KRW),051-941-3511,부산광역시 강서구 범방2로 6 &nbsp,1460
988,215090,이디티,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","26,144,727","2,614,472,700","100",원(KRW),02-368-6298,경기도 안양시 동안구 학의로 268 410호 (관양동),1460
989,041520,이라이콤,074601,상품 중개업,"12,188,730","6,094,365,000","500",원(KRW),(031)213-3881,경기도 수원시 영통구  신원로250번길 32 이라이콤(주) ,1460
990,264850,이랜시스,032602,전자부품 제조업,"28,751,812","2,875,181,200","100",원(KRW),032-573-7542,인천광역시 남구 방축로206번길 21 (주)이랜시스,1460
991,054210,이랜텍,032602,전자부품 제조업,"24,037,769","12,018,884,500","500",원(KRW),070-7098-8071,경기도 수원시 영통구  삼성로268번길 37 ,1460
992,164060,이루다,032701,의료용 기기 제조업,"7,733,060","3,866,530,000","500",원(KRW),0312784660,경기도 수원시 장안구 장안로458번길 120 ,1460
993,065440,이루온,105802,소프트웨어 개발 및 공급업,"27,275,020","13,637,510,000","500",원(KRW),070-4489-1000,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층 905호,1460
994,036260,이매진아시아,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","43,778,171","21,889,085,500","500",원(KRW),02-3443-1960,서울특별시 강남구 도산대로30길 21 2층,1460
995,115610,이미지스,032601,반도체 제조업,"7,669,128","3,834,564,000","500",원(KRW),031-888-5280,경기도 수원시 영통구 광교로 105 경기 R&DB 센터 3층 301호(이의동 906-5),1460
996,349720,이베스트스팩5호,116601,금융 지원 서비스업,"3,620,000","362,000,000","100",원(KRW),0237798845,"서울특별시 영등포구 여의대로 14, 4층(여의도동) ",1460
997,323210,이베스트이안스팩1호,116601,금융 지원 서비스업,"3,200,000","320,000,000","100",원(KRW),02-3779-8840,서울특별시 영등포구 여의대로 14 4층 ,1460
998,078020,이베스트투자증권,116601,금융 지원 서비스업,"55,481,190","277,405,950,000","5,000",원(KRW),02-3779-0100,서울특별시 영등포구  여의대로 14 (여의도동)KT빌딩 17층,1460
999,080010,이상네트웍스,074601,상품 중개업,"9,015,000","4,507,500,000","500",원(KRW),02-6121-6200,서울특별시 마포구 월드컵북로58길 9 ES타워,1460
1000,086890,이수앱지스,032103,의료용품 및 기타 의약 관련제품 제조업,"28,264,636","14,132,318,000","500",원(KRW),031-696-4700,"경기도 성남시 분당구 대왕판교로712번길 22, 씨동 5층(삼평동, 글로벌알앤디센터) ",1460
1001,047560,이스트소프트,105802,소프트웨어 개발 및 공급업,"9,899,400","4,949,700,000","500",원(KRW),02-583-4620,"서울특별시 서초구  반포대로 3 (서초동, 이스트빌딩)",1460
1002,900110,이스트아시아홀딩스,116409,기타 금융업,"109,000,686","528,714,165","0",중국위안(CNY),852-3189-0100,"Room 911-912, 9th Floor, Silvercord Tower 2, 30 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong -",1460
1003,067010,이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","12,294,000","6,823,500,000","500",원(KRW),02-3415-8300,"서울특별시 서초구 반포대로28길 8 (서초동, 일홍빌딩 3,4,5층)",1460
1004,052190,이에스에이,189001,창작 및 예술관련 서비스업,"45,801,509","22,900,754,500","500",원(KRW),02  -598 -2554,"서울특별시 강남구 도산대로 157 14층(신사동, 신웅타워2)",1460
1005,226360,이엑스티,064102,토목 건설업,"52,516,983","5,251,698,300","100",원(KRW),02-6114-0920,"서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)",1460
1006,101360,이엔드디,032004,기타 화학제품 제조업,"10,320,383","5,160,191,500","500",원(KRW),043-268-8588,충청북도 청주시 흥덕구 직지대로409번길 37 ,1460
1007,102710,이엔에프테크놀로지,032004,기타 화학제품 제조업,"14,257,836","7,128,918,000","500",원(KRW),031-881-8200,경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩 ,1460
1008,063760,이엘피,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","4,910,500","2,455,250,000","500",원(KRW),031-8036-5800,경기도 화성시 삼성1로5길 36 ,1460
1009,123570,이엠넷,137103,광고업,"22,276,078","11,138,039,000","500",원(KRW),02-2277-8877,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층 ,1460
1010,083470,이엠앤아이,032202,플라스틱제품 제조업,"22,424,515","11,212,257,500","500",원(KRW),031-326-9948,경기도 용인시 기흥구 서천로201번길 14 원희캐슬(4F_443호)  ,1460
1011,095190,이엠코리아,032902,특수 목적용 기계 제조업,"39,789,228","19,894,614,000","500",원(KRW),055-274-9600,경상남도 함안군 군북면 함마대로 290-34 -,1460
1012,091120,이엠텍,032602,전자부품 제조업,"16,060,936","8,030,468,000","500",원(KRW),055-710-6000,경상남도 창원시 성산구 창원대로1144번길 40 (주)이엠텍,1460
1013,039030,이오테크닉스,032902,특수 목적용 기계 제조업,"12,319,550","6,159,775,000","500",원(KRW),031 -420 -2781,경기도 안양시 동안구 동편로 91 ,1460
1014,294090,이오플로우,032701,의료용 기기 제조업,"11,256,412","1,125,641,200","100",원(KRW),031-724-0241,"경기도 성남시 분당구 돌마로 172 에이치동 2202호(정자동,분당서울대학교병원 헬스케어혁신파)",1460
1015,088290,이원컴포텍,033003,자동차 신품 부품 제조업,"18,599,180","9,299,590,000","500",원(KRW),041-740-3113,전라북도 정읍시 첨단1로 8 (신정동),1460
1016,181340,이즈미디어,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","7,077,100","3,538,550,000","500",원(KRW),031-427-8411,경기도 안양시 동안구 시민대로327번길 12-18 &nbsp,1460
1017,353810,이지바이오,031008,동물용 사료 및 조제식품 제조업,"6,838,344","3,419,172,000","500",원(KRW),02-501-9988,서울특별시 강남구 강남대로 310 (역삼동 837-11) 유니온센터 3층 ,1460
1018,090850,이지웰,105802,소프트웨어 개발 및 공급업,"23,746,361","11,873,180,500","500",원(KRW),02-3282-7900,서울특별시 구로구 구로동 187-10 코오롱사이언스밸리 1차 1401호 ,1460
1019,099750,이지케어텍,105802,소프트웨어 개발 및 공급업,"6,386,000","3,193,000,000","500",원(KRW),02-747-8640,"서울특별시 중구 퇴계로 307 광희빌딩 (광희동1가, 광희빌딩4층) ",1460
1020,035810,이지홀딩스,031008,동물용 사료 및 조제식품 제조업,"55,640,623","28,196,251,000","500",원(KRW),02  -501 -9988,서울특별시 강남구  강남대로 310 유니온센타3층,1460
1021,160600,이큐셀,032902,특수 목적용 기계 제조업,"60,136,203","30,068,101,500","500",원(KRW),031-299-3888,경기도 수원시 권선구 산업로155번길 187 (고색동) ,1460
1022,092130,이크레더블,106309,기타 정보 서비스업,"12,043,600","6,146,800,000","500",원(KRW),02-2101-9100,서울특별시 구로구 디지털로33길 27 삼성IT밸리 8층,1460
1023,096040,이트론,074607,기타 전문 도매업,"349,598,748","69,919,749,600","200",원(KRW),02-528-9377,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호 ,1460
1024,134060,이퓨쳐,105801,"서적, 잡지 및 기타 인쇄물 출판업","4,769,250","2,384,625,000","500",원(KRW),02-3400-0509,서울특별시 송파구 백제고분로 91 4층,1460
1025,001840,이화공영,064101,건물 건설업,"19,805,760","9,902,880,000","500",원(KRW),02  -336 -0041,"서울특별시 마포구 양화로 104 (서교동,삼윤빌딩)",1460
1026,024810,이화전기,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","718,312,032","143,662,406,400","200",원(KRW),02  -414 -8111,서울특별시 강남구  논현로 746 석호빌딩 ,1460
1027,041830,인바디,032701,의료용 기기 제조업,"13,683,782","6,841,891,000","500",원(KRW),02  -501 -3939,서울시 강남구 논현로2길 54(개포동 1164-21) ,1460
1028,352940,인바이오,032003,"비료, 농약 및 살균, 살충제 제조업","10,084,400","5,599,880,000","500",원(KRW),031-477-6011,"경기도 군포시 번영로28번길 37-20, 402호(부곡동, 덕원프라자) ",1460
1029,079950,인베니아,032902,특수 목적용 기계 제조업,"23,200,000","11,600,000,000","500",원(KRW),031-778-1114,경기도 성남시 중원구  갈마치로 214 ,1460
1030,277410,인산가,031007,기타 식품 제조업,"26,507,851","2,650,785,100","100",원(KRW),055-963-9991,경상남도 함양군 수동면 수동농공길 23-26 -,1460
1031,060150,인선이엔티,053802,폐기물 처리업,"46,458,587","23,229,293,500","500",원(KRW),031-969-1500,경기도 고양시 일산동구  동국로 240 인선ENT(주) ,1460
1032,033230,인성정보,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","21,579,238","10,789,619,000","500",원(KRW),02-3400-7000,서울특별시 송파구  위례성대로22길 28 인성정보 ,1460
1033,037330,인지디스플레,032602,전자부품 제조업,"43,885,224","21,942,612,000","500",원(KRW),041-330-3051,경기도 안산시 단원구  동산로 88 ,1460
1034,083640,인콘,032604,통신 및 방송 장비 제조업,"41,573,843","20,786,921,500","500",원(KRW),031-455-8600,경기도 안양시 동안구 귀인로 1 4층(호계동),1460
1035,216050,인크로스,137103,광고업,"8,056,777","4,028,388,500","500",원(KRW),02-3475-2800,"서울특별시 관악구 남부순환로 1926 (경동제약빌딩 5층,8층) ",1460
1036,049070,인탑스,032604,통신 및 방송 장비 제조업,"17,200,000","8,600,000,000","500",원(KRW),031-441-4181,경기도 안양시 만안구  안양천서로 51 ,1460
